pp_id,ca_id,supply_pf_id,pp_eff,erg_max,discharge_duration,st_lss_rt,st_lss_hr,factor_lin_0,factor_lin_1,cap_avlb,vc_ramp,vc_om,cap_pwr_leg,cap_pwr_leg_yr2020,cap_pwr_leg_yr2025,cap_pwr_leg_yr2030,cap_pwr_leg_yr2035,cap_pwr_leg_yr2040,cap_pwr_leg_yr2045,cap_pwr_leg_yr2050,erg_chp,erg_chp_yr2020,erg_chp_yr2025,erg_chp_yr2030,erg_chp_yr2035,erg_chp_yr2040,erg_chp_yr2045,erg_chp_yr2050,cap_pwr_leg_old,fc_cp_ann_yr2045,fc_om_yr2020,fc_om_yr2050,fc_om_yr2035,fc_cp_ann,fc_cp_ann_yr2030,pwr_pot,fc_cp_ann_yr2035,fc_om_yr2030,fc_cp_ann_yr2040,fc_cp_ann_yr2050,fc_cp_ann_yr2020,fc_om_yr2025,fc_cp_ann_yr2025,fc_om_yr2045,fc_om_yr2040,fc_om,cap_pwr_leg_hp_fossil,cap_pwr_leg_hp_retr_1pc,cap_pwr_leg_hp_retr_1pc_fossil,cap_pwr_leg_hp_retr_2pc,cap_pwr_leg_hp_retr_2pc_fossil,cap_pwr_leg_yr2020_hp_fossil,cap_pwr_leg_yr2020_hp_retr_1pc,cap_pwr_leg_yr2020_hp_retr_1pc_fossil,cap_pwr_leg_yr2020_hp_retr_2pc,cap_pwr_leg_yr2020_hp_retr_2pc_fossil,cap_pwr_leg_yr2025_hp_fossil,cap_pwr_leg_yr2025_hp_retr_1pc,cap_pwr_leg_yr2025_hp_retr_1pc_fossil,cap_pwr_leg_yr2025_hp_retr_2pc,cap_pwr_leg_yr2025_hp_retr_2pc_fossil,cap_pwr_leg_yr2030_hp_fossil,cap_pwr_leg_yr2030_hp_retr_1pc,cap_pwr_leg_yr2030_hp_retr_1pc_fossil,cap_pwr_leg_yr2030_hp_retr_2pc,cap_pwr_leg_yr2030_hp_retr_2pc_fossil,cap_pwr_leg_yr2035_hp_fossil,cap_pwr_leg_yr2035_hp_retr_1pc,cap_pwr_leg_yr2035_hp_retr_1pc_fossil,cap_pwr_leg_yr2035_hp_retr_2pc,cap_pwr_leg_yr2035_hp_retr_2pc_fossil,cap_pwr_leg_yr2040_hp_fossil,cap_pwr_leg_yr2040_hp_retr_1pc,cap_pwr_leg_yr2040_hp_retr_1pc_fossil,cap_pwr_leg_yr2040_hp_retr_2pc,cap_pwr_leg_yr2040_hp_retr_2pc_fossil,cap_pwr_leg_yr2045_hp_fossil,cap_pwr_leg_yr2045_hp_retr_1pc,cap_pwr_leg_yr2045_hp_retr_1pc_fossil,cap_pwr_leg_yr2045_hp_retr_2pc,cap_pwr_leg_yr2045_hp_retr_2pc_fossil,cap_pwr_leg_yr2050_hp_fossil,cap_pwr_leg_yr2050_hp_retr_1pc,cap_pwr_leg_yr2050_hp_retr_1pc_fossil,cap_pwr_leg_yr2050_hp_retr_2pc,cap_pwr_leg_yr2050_hp_retr_2pc_fossil
236,2,,4,,0,0,,0,0,1,0,0,0,21,42,62,83,104,125,146,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,16,8,11,6,22,32,17,22,11,33,47,25,33,17,44,63,33,44,23,55,79,41,55,28,66,95,50,66,34,77,111,58,77,40
237,2,,4,,0,0,,0,0,1,0,0,0,108,215,323,430,538,645,753,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,87,83,67,58,46,173,166,134,115,93,260,250,201,173,139,347,333,268,231,185,434,416,335,288,232,520,499,402,346,278,607,582,470,403,324
238,2,,4,,0,0,,0,0,1,0,0,0,60,119,179,239,298,358,418,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,46,47,36,33,26,92,94,73,66,52,139,141,109,100,77,185,187,145,133,103,231,234,181,166,129,277,281,218,199,155,324,328,254,233,181
239,2,,4,,0,0,,0,0,1,0,0,0,26,53,79,105,132,158,185,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,20,17,14,12,46,40,35,27,24,69,60,52,41,35,92,80,69,54,47,115,100,86,68,59,138,119,104,82,71,161,139,121,95,83
240,2,,4,,0,0,,0,0,1,0,0,0,35,69,104,138,173,207,242,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,29,26,23,20,62,57,51,46,41,92,86,77,68,61,123,114,102,91,81,154,143,128,114,102,185,172,153,137,122,216,200,179,160,142
241,2,,4,,0,0,,0,0,1,0,0,0,4,8,12,16,21,25,29,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,3,3,2,2,7,6,6,4,4,11,10,8,6,6,14,13,11,9,8,18,16,14,11,9,22,19,17,13,11,25,22,20,15,13
242,2,,4,,0,0,,0,0,1,0,0,0,15,30,46,61,76,91,106,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,12,11,8,7,28,24,22,16,15,41,36,33,24,22,55,48,44,32,29,69,60,54,40,36,83,72,65,48,44,97,84,76,56,51
243,2,,4,,0,0,,0,0,1,0,0,0,26,52,77,103,129,155,180,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,20,17,14,12,45,39,35,28,25,68,59,52,42,37,91,79,70,56,50,114,99,87,70,62,136,118,104,84,74,159,138,122,98,87
244,2,,4,,0,0,,0,0,1,0,0,0,6,11,17,22,28,34,39,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,4,4,3,10,9,9,7,7,16,14,13,11,10,21,19,17,15,14,26,23,22,19,17,31,28,26,22,21,37,33,30,26,24
245,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1,,1,,24,0.2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,3,,1,,0,0,,0,0,1,0,0,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,3,,1,,0,0,,0,0,1,0,0,33,33,33,33,33,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,3,,1,,0,0,,0,0,1,0,0,33,33,33,33,33,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,3,,1,,0,0,,0,0,1,0,0,50,50,50,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,3,,1,,0,0,,0,0,1,0,0,165,165,165,165,165,165,165,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,3,,1,,0,0,,0,0,1,0,0,47,47,47,47,47,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,3,,1,,0,0,,0,0,1,0,0,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,3,,1,,0,0,,0,0,1,0,0,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,3,,1,,0,0,,0,0,1,0,0,50,50,50,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,3,,1,,0,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,3,,1,,0,0,,0,0,1,0,0,107,107,107,107,107,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,3,,1,,0,0,,0,0,1,0,0,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,3,,1,,0,0,,0,0,1,0,0,105,105,105,105,105,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,3,,1,,0,0,,0,0,1,0,0,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,3,,1,,0,0,,0,0,1,0,0,49,49,49,49,49,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,3,,1,,0,0,,0,0,1,0,0,21,21,21,21,21,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,3,,1,,0,0,,0,0,1,0,0,127,127,127,127,127,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,3,,1,,0,0,,0,0,1,0,0,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,3,,1,,0,0,,0,0,1,0,0,28,28,28,28,28,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,3,,1,,0,0,,0,0,1,0,0,51,51,51,51,51,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,3,,1,,0,0,,0,0,1,0,0,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,3,,1,,0,0,,0,0,1,0,0,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,3,,1,,0,0,,0,0,1,0,0,26,26,26,26,26,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,3,,1,,0,0,,0,0,1,0,0,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,3,,1,,6,0,,0,0,1,0,0,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,3,,1,,6,0,,0,0,1,0,0,33,33,33,33,33,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,3,,1,,6,0,,0,0,1,0,0,33,33,33,33,33,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,3,,1,,6,0,,0,0,1,0,0,50,50,50,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,3,,1,,6,0,,0,0,1,0,0,165,165,165,165,165,165,165,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,3,,1,,6,0,,0,0,1,0,0,47,47,47,47,47,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,3,,1,,6,0,,0,0,1,0,0,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,3,,1,,6,0,,0,0,1,0,0,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,3,,1,,6,0,,0,0,1,0,0,50,50,50,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,3,,1,,6,0,,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,3,,1,,6,0,,0,0,1,0,0,107,107,107,107,107,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,3,,1,,6,0,,0,0,1,0,0,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,3,,1,,6,0,,0,0,1,0,0,105,105,105,105,105,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,3,,1,,6,0,,0,0,1,0,0,92,92,92,92,92,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,3,,1,,6,0,,0,0,1,0,0,49,49,49,49,49,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,3,,1,,6,0,,0,0,1,0,0,21,21,21,21,21,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,3,,1,,6,0,,0,0,1,0,0,127,127,127,127,127,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,3,,1,,6,0,,0,0,1,0,0,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,3,,1,,6,0,,0,0,1,0,0,28,28,28,28,28,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,3,,1,,6,0,,0,0,1,0,0,51,51,51,51,51,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,3,,1,,6,0,,0,0,1,0,0,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,3,,1,,6,0,,0,0,1,0,0,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,3,,1,,6,0,,0,0,1,0,0,26,26,26,26,26,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,3,,1,,6,0,,0,0,1,0,0,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,4,,2,,,,,,,1,,,0,34.31,68.63,102.94,137.26,171.57,205.88,240.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,27.01,25.66,20.1,17.26,13.49,54.02,51.31,40.21,34.52,26.97,81.03,76.97,60.31,51.77,40.46,108.04,102.63,80.42,69.03,53.95,135.04,128.28,100.52,86.29,67.44,162.05,153.94,120.63,103.55,80.92,189.06,179.6,140.73,120.8,94.41
318,4,,2,,,,,,,1,,,0,86.93,174.86,261.79,349.72,436.65,524.58,611.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,74.65,72,60.81,56.24,46.85,149.3,143.99,121.63,112.48,93.7,223.95,215.99,182.44,168.71,140.56,298.6,287.99,243.26,224.95,187.41,373.25,359.98,304.07,281.19,234.26,447.9,431.98,364.89,337.43,281.11,522.55,503.97,425.7,393.67,327.97
319,4,,2,,,,,,,1,,,0,109.82,219.64,329.46,439.28,549.1,658.92,768.73,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,87.64,83.31,66.45,55.99,44.32,175.28,166.62,132.9,111.98,88.64,262.92,249.93,199.35,167.96,132.96,350.56,333.24,265.8,223.95,177.28,438.2,416.55,332.25,279.94,221.6,525.84,499.86,398.7,335.93,265.92,613.48,583.17,465.16,391.92,310.24
320,4,,2,,,,,,,1,,,0,215.69,431.37,647.06,862.75,1077.44,1293.12,1508.81,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,189.44,163.36,143.6,112.55,98.24,378.89,326.72,287.2,225.11,196.48,568.33,490.08,430.8,337.66,294.71,757.78,653.44,574.4,450.21,392.95,947.22,816.8,718,562.77,491.19,1136.66,980.16,861.59,675.32,589.43,1326.11,1143.52,1005.19,787.87,687.66
321,4,,2,,,,,,,1,,,0,656.58,1313.17,1970.75,2627.33,3283.92,3940.5,4597.09,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,628.07,501.34,479.35,334.97,319.67,1256.14,1002.69,958.7,669.94,639.34,1884.22,1504.03,1438.05,1004.92,959.02,2512.29,2005.38,1917.39,1339.89,1278.69,3140.36,2506.72,2396.74,1674.86,1598.36,3768.43,3008.07,2876.09,2009.83,1918.03,4396.51,3509.41,3355.44,2344.8,2237.71
322,4,,2,,,,,,,1,,,0,167,333,500,667,833.01,1000.01,1166.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,149.46,140.45,125.2,113.6,100.3,298.91,280.91,250.4,227.2,200.6,448.37,421.36,375.61,340.8,300.9,597.83,561.82,500.81,454.4,401.19,747.28,702.27,626.01,568,501.49,896.74,842.73,751.21,681.6,601.79,1046.2,983.18,876.42,795.2,702.09
323,4,,2,,,,,,,1,,,0,406.49,813.98,1220.48,1627.97,2034.46,2440.95,2848.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,385.94,310.64,294.37,222.86,210.78,771.89,621.27,588.74,445.72,421.57,1157.83,931.91,883.11,668.58,632.35,1543.78,1242.54,1177.48,891.44,843.13,1929.72,1553.18,1471.85,1114.3,1053.92,2315.67,1863.81,1766.22,1337.15,1264.7,2701.61,2174.45,2060.59,1560.01,1475.49
324,4,,2,,,,,,,1,,,0,18.19,36.37,54.56,72.74,90.93,109.11,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17.25,14.37,13.61,8.71,8.11,34.51,28.75,27.21,17.42,16.23,51.76,43.12,40.82,26.14,24.34,69.01,57.49,54.43,34.85,32.46,86.26,71.86,68.03,43.56,40.57,103.52,86.24,81.64,52.27,48.69,120.77,100.61,95.25,60.99,56.8
325,4,,2,,,,,,,1,,,0,393.09,786.18,1178.26,1571.35,1964.44,2357.53,2749.62,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,388.23,300.93,297.3,208.38,205.6,776.45,601.85,594.6,416.76,411.2,1164.68,902.78,891.9,625.13,616.8,1552.91,1203.7,1189.21,833.51,822.39,1941.14,1504.63,1486.51,1041.89,1027.99,2329.36,1805.56,1783.81,1250.27,1233.59,2717.59,2106.48,2081.11,1458.65,1439.19
326,4,,2,,,,,,,1,,,0,15.25,29.5,44.74,59.99,74.24,89.49,104.73,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12.19,14.36,11.65,14.18,11.47,24.38,28.73,23.3,28.35,22.94,36.56,43.09,34.95,42.53,34.41,48.75,57.46,46.6,56.7,45.89,60.94,71.82,58.25,70.88,57.36,73.13,86.19,69.9,85.05,68.83,85.32,100.55,81.55,99.23,80.3
327,4,,2,,,,,,,1,,,0,500.63,1001.27,1501.9,2002.54,2503.17,3002.8,3503.44,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,492.31,373.38,367.03,256.53,252.09,984.62,746.75,734.05,513.06,504.18,1476.94,1120.13,1101.08,769.59,756.27,1969.25,1493.51,1468.1,1026.12,1008.37,2461.56,1866.89,1835.13,1282.66,1260.46,2953.87,2240.26,2202.15,1539.19,1512.55,3446.19,2613.64,2569.18,1795.72,1764.64
328,4,,2,,,,,,,1,,,0,61.74,124.48,186.22,247.96,310.7,372.44,434.18,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,58.54,49.84,46.89,37.97,35.7,117.07,99.67,93.77,75.93,71.39,175.61,149.51,140.66,113.9,107.09,234.14,199.35,187.54,151.86,142.79,292.68,249.18,234.43,189.83,178.48,351.21,299.02,281.32,227.79,214.18,409.75,348.86,328.2,265.76,249.88
329,4,,2,,,,,,,1,,,0,471.83,943.66,1415.49,1888.31,2360.14,2831.97,3303.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,307.58,366.15,238.52,258.55,168.04,615.16,732.3,477.05,517.1,336.08,922.74,1098.46,715.57,775.65,504.12,1230.32,1464.61,954.1,1034.2,672.16,1537.9,1830.76,1192.62,1292.75,840.2,1845.48,2196.91,1431.14,1551.3,1008.24,2153.06,2563.06,1669.67,1809.85,1176.28
330,4,,2,,,,,,,1,,,0,405.15,810.29,1214.44,1619.59,2024.74,2429.88,2835.03,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,236.47,308.95,179.62,213.21,123.69,472.93,617.9,359.23,426.42,247.37,709.4,926.86,538.85,639.63,371.06,945.87,1235.81,718.46,852.83,494.74,1182.33,1544.76,898.08,1066.04,618.43,1418.8,1853.71,1077.69,1279.25,742.11,1655.27,2162.66,1257.31,1492.46,865.8
331,4,,2,,,,,,,1,,,0,156.61,314.22,470.83,628.44,785.05,942.66,1099.28,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,117.48,131.59,97.9,104.4,77.2,234.95,263.17,195.8,208.81,154.4,352.43,394.76,293.7,313.21,231.6,469.9,526.35,391.6,417.61,308.8,587.38,657.93,489.5,522.01,386.01,704.85,789.52,587.39,626.42,463.21,822.33,921.11,685.29,730.82,540.41
