DateTime;doy;nd_id;erg_tot
2015-10-16 00:00:00.000000;289;TRANSP_H2;4852.186032
2015-10-17 00:00:00.000000;290;TRANSP_H2;4852.186032
2015-10-18 00:00:00.000000;291;TRANSP_H2;4852.186032
2015-10-19 00:00:00.000000;292;TRANSP_H2;4852.186032
2015-10-20 00:00:00.000000;293;TRANSP_H2;4852.186032
2015-10-21 00:00:00.000000;294;TRANSP_H2;4852.186032
2015-10-22 00:00:00.000000;295;TRANSP_H2;4852.186032
2015-10-23 00:00:00.000000;296;TRANSP_H2;4852.186032
2015-10-24 00:00:00.000000;297;TRANSP_H2;4852.186032
2015-10-25 00:00:00.000000;298;TRANSP_H2;4852.186032
2015-10-26 00:00:00.000000;299;TRANSP_H2;4852.186032
2015-10-27 00:00:00.000000;300;TRANSP_H2;4852.186032
2015-10-28 00:00:00.000000;301;TRANSP_H2;4852.186032
2015-10-29 00:00:00.000000;302;TRANSP_H2;4852.186032
2015-10-30 00:00:00.000000;303;TRANSP_H2;4852.186032
2015-10-31 00:00:00.000000;304;TRANSP_H2;4852.186032
2015-11-01 00:00:00.000000;305;TRANSP_H2;4852.186032
2015-11-02 00:00:00.000000;306;TRANSP_H2;4852.186032
2015-11-03 00:00:00.000000;307;TRANSP_H2;4852.186032
2015-11-04 00:00:00.000000;308;TRANSP_H2;4852.186032
2015-11-05 00:00:00.000000;309;TRANSP_H2;4852.186032
2015-11-06 00:00:00.000000;310;TRANSP_H2;4852.186032
2015-11-07 00:00:00.000000;311;TRANSP_H2;4852.186032
2015-11-08 00:00:00.000000;312;TRANSP_H2;4852.186032
2015-11-09 00:00:00.000000;313;TRANSP_H2;4852.186032
2015-11-10 00:00:00.000000;314;TRANSP_H2;4852.186032
2015-11-11 00:00:00.000000;315;TRANSP_H2;4852.186032
2015-11-12 00:00:00.000000;316;TRANSP_H2;4852.186032
2015-11-13 00:00:00.000000;317;TRANSP_H2;4852.186032
2015-11-14 00:00:00.000000;318;TRANSP_H2;4852.186032
2015-11-15 00:00:00.000000;319;TRANSP_H2;4852.186032
2015-11-16 00:00:00.000000;320;TRANSP_H2;4852.186032
2015-11-17 00:00:00.000000;321;TRANSP_H2;4852.186032
2015-11-18 00:00:00.000000;322;TRANSP_H2;4852.186032
2015-11-19 00:00:00.000000;323;TRANSP_H2;4852.186032
2015-11-20 00:00:00.000000;324;TRANSP_H2;4852.186032
2015-11-21 00:00:00.000000;325;TRANSP_H2;4852.186032
2015-11-22 00:00:00.000000;326;TRANSP_H2;4852.186032
2015-11-23 00:00:00.000000;327;TRANSP_H2;4852.186032
2015-11-24 00:00:00.000000;328;TRANSP_H2;4852.186032
2015-11-25 00:00:00.000000;329;TRANSP_H2;4852.186032
2015-11-26 00:00:00.000000;330;TRANSP_H2;4852.186032
2015-11-27 00:00:00.000000;331;TRANSP_H2;4852.186032
2015-11-28 00:00:00.000000;332;TRANSP_H2;4852.186032
2015-11-29 00:00:00.000000;333;TRANSP_H2;4852.186032
2015-11-30 00:00:00.000000;334;TRANSP_H2;4852.186032
2015-12-01 00:00:00.000000;335;TRANSP_H2;4852.186032
2015-12-02 00:00:00.000000;336;TRANSP_H2;4852.186032
2015-12-03 00:00:00.000000;337;TRANSP_H2;4852.186032
2015-12-04 00:00:00.000000;338;TRANSP_H2;4852.186032
2015-12-05 00:00:00.000000;339;TRANSP_H2;4852.186032
2015-12-06 00:00:00.000000;340;TRANSP_H2;4852.186032
2015-12-07 00:00:00.000000;341;TRANSP_H2;4852.186032
2015-12-08 00:00:00.000000;342;TRANSP_H2;4852.186032
2015-12-09 00:00:00.000000;343;TRANSP_H2;4852.186032
2015-12-10 00:00:00.000000;344;TRANSP_H2;4852.186032
2015-12-11 00:00:00.000000;345;TRANSP_H2;4852.186032
2015-12-12 00:00:00.000000;346;TRANSP_H2;4852.186032
2015-12-13 00:00:00.000000;347;TRANSP_H2;4852.186032
2015-12-14 00:00:00.000000;348;TRANSP_H2;4852.186032
2015-12-15 00:00:00.000000;349;TRANSP_H2;4852.186032
2015-12-16 00:00:00.000000;350;TRANSP_H2;4852.186032
2015-12-17 00:00:00.000000;351;TRANSP_H2;4852.186032
2015-12-18 00:00:00.000000;352;TRANSP_H2;4852.186032
2015-12-19 00:00:00.000000;353;TRANSP_H2;4852.186032
2015-12-20 00:00:00.000000;354;TRANSP_H2;4852.186032
2015-12-21 00:00:00.000000;355;TRANSP_H2;4852.186032
2015-12-22 00:00:00.000000;356;TRANSP_H2;4852.186032
2015-12-23 00:00:00.000000;357;TRANSP_H2;4852.186032
2015-12-24 00:00:00.000000;358;TRANSP_H2;4852.186032
2015-12-25 00:00:00.000000;359;TRANSP_H2;4852.186032
2015-12-26 00:00:00.000000;360;TRANSP_H2;4852.186032
2015-12-27 00:00:00.000000;361;TRANSP_H2;4852.186032
2015-12-28 00:00:00.000000;362;TRANSP_H2;4852.186032
2015-12-29 00:00:00.000000;363;TRANSP_H2;4852.186032
2015-12-30 00:00:00.000000;364;TRANSP_H2;4852.186032
2015-12-31 00:00:00.000000;365;TRANSP_H2;4852.186032
