nd_id,nd_2_id,ca_id,mt_id,cap_trme_leg,cap_trmi_leg
1,19,0,2,191.5174075,191.5174075
1,19,0,3,191.5174075,191.5174075
1,19,0,4,191.5174075,191.5174075
1,19,0,5,191.5174075,191.5174075
1,19,0,6,191.5174075,191.5174075
1,19,0,7,191.5174075,191.5174075
1,19,0,8,191.5174075,191.5174075
1,19,0,9,191.5174075,191.5174075
1,19,0,10,191.5174075,191.5174075
1,19,0,11,191.5174075,191.5174075
1,22,0,0,3036.373434,3036.373434
1,22,0,1,3036.373434,3036.373434
1,22,0,2,3036.373434,3036.373434
1,22,0,3,3036.373434,3036.373434
1,22,0,4,3036.373434,3036.373434
1,22,0,5,3036.373434,3036.373434
1,22,0,6,3036.373434,3036.373434
1,22,0,7,3036.373434,3036.373434
1,22,0,8,3036.373434,3036.373434
1,22,0,9,3036.373434,3036.373434
1,22,0,10,3036.373434,3036.373434
1,22,0,11,3036.373434,3036.373434
1,31,0,0,30.56644126,30.56644126
1,31,0,1,30.56644126,30.56644126
1,31,0,2,30.56644126,30.56644126
1,31,0,3,30.56644126,30.56644126
1,31,0,4,30.56644126,30.56644126
1,31,0,5,30.56644126,30.56644126
1,31,0,6,30.56644126,30.56644126
1,31,0,7,30.56644126,30.56644126
1,31,0,8,30.56644126,30.56644126
1,31,0,9,30.56644126,30.56644126
1,31,0,10,30.56644126,30.56644126
1,31,0,11,30.56644126,30.56644126
1,32,0,0,147.189171,147.189171
1,32,0,1,147.189171,147.189171
1,32,0,2,147.189171,147.189171
1,32,0,3,147.189171,147.189171
1,32,0,4,147.189171,147.189171
1,32,0,5,147.189171,147.189171
1,32,0,6,147.189171,147.189171
1,32,0,7,147.189171,147.189171
1,32,0,8,147.189171,147.189171
1,32,0,9,147.189171,147.189171
1,32,0,10,147.189171,147.189171
1,32,0,11,147.189171,147.189171
1,33,0,0,213.0245829,213.0245829
1,33,0,1,213.0245829,213.0245829
1,33,0,2,213.0245829,213.0245829
1,33,0,3,213.0245829,213.0245829
1,33,0,4,213.0245829,213.0245829
1,33,0,5,213.0245829,213.0245829
1,33,0,6,213.0245829,213.0245829
1,33,0,7,213.0245829,213.0245829
1,33,0,8,213.0245829,213.0245829
1,33,0,9,213.0245829,213.0245829
1,33,0,10,213.0245829,213.0245829
1,33,0,11,213.0245829,213.0245829
1,34,0,0,79.47274728,79.47274728
1,34,0,1,79.47274728,79.47274728
1,34,0,2,79.47274728,79.47274728
1,34,0,3,79.47274728,79.47274728
1,34,0,4,79.47274728,79.47274728
1,34,0,5,79.47274728,79.47274728
1,34,0,6,79.47274728,79.47274728
1,34,0,7,79.47274728,79.47274728
1,34,0,8,79.47274728,79.47274728
1,34,0,9,79.47274728,79.47274728
1,34,0,10,79.47274728,79.47274728
1,34,0,11,79.47274728,79.47274728
23,47,0,0,1000000000,0
24,48,0,0,1000000000,0
25,49,0,0,1000000000,0
26,50,0,0,1000000000,0
27,51,0,0,1000000000,0
28,52,0,0,1000000000,0
29,53,0,0,1000000000,0
30,54,0,0,1000000000,0
31,55,0,0,1000000000,0
32,56,0,0,1000000000,0
33,57,0,0,1000000000,0
34,58,0,0,1000000000,0
8,35,0,0,1000000000,0
9,36,0,0,1000000000,0
10,37,0,0,1000000000,0
11,38,0,0,1000000000,0
12,39,0,0,1000000000,0
13,40,0,0,1000000000,0
14,41,0,0,1000000000,0
15,42,0,0,1000000000,0
16,43,0,0,1000000000,0
17,44,0,0,1000000000,0
18,45,0,0,1000000000,0
19,46,0,0,1000000000,0
23,47,0,1,1000000000,0
24,48,0,1,1000000000,0
25,49,0,1,1000000000,0
26,50,0,1,1000000000,0
27,51,0,1,1000000000,0
28,52,0,1,1000000000,0
29,53,0,1,1000000000,0
30,54,0,1,1000000000,0
31,55,0,1,1000000000,0
32,56,0,1,1000000000,0
33,57,0,1,1000000000,0
34,58,0,1,1000000000,0
8,35,0,1,1000000000,0
9,36,0,1,1000000000,0
10,37,0,1,1000000000,0
11,38,0,1,1000000000,0
12,39,0,1,1000000000,0
13,40,0,1,1000000000,0
14,41,0,1,1000000000,0
15,42,0,1,1000000000,0
16,43,0,1,1000000000,0
17,44,0,1,1000000000,0
18,45,0,1,1000000000,0
19,46,0,1,1000000000,0
23,47,0,2,1000000000,0
24,48,0,2,1000000000,0
25,49,0,2,1000000000,0
26,50,0,2,1000000000,0
27,51,0,2,1000000000,0
28,52,0,2,1000000000,0
29,53,0,2,1000000000,0
30,54,0,2,1000000000,0
31,55,0,2,1000000000,0
32,56,0,2,1000000000,0
33,57,0,2,1000000000,0
34,58,0,2,1000000000,0
8,35,0,2,1000000000,0
9,36,0,2,1000000000,0
10,37,0,2,1000000000,0
11,38,0,2,1000000000,0
12,39,0,2,1000000000,0
13,40,0,2,1000000000,0
14,41,0,2,1000000000,0
15,42,0,2,1000000000,0
16,43,0,2,1000000000,0
17,44,0,2,1000000000,0
18,45,0,2,1000000000,0
19,46,0,2,1000000000,0
23,47,0,3,1000000000,0
24,48,0,3,1000000000,0
25,49,0,3,1000000000,0
26,50,0,3,1000000000,0
27,51,0,3,1000000000,0
28,52,0,3,1000000000,0
29,53,0,3,1000000000,0
30,54,0,3,1000000000,0
31,55,0,3,1000000000,0
32,56,0,3,1000000000,0
33,57,0,3,1000000000,0
34,58,0,3,1000000000,0
8,35,0,3,1000000000,0
9,36,0,3,1000000000,0
10,37,0,3,1000000000,0
11,38,0,3,1000000000,0
12,39,0,3,1000000000,0
13,40,0,3,1000000000,0
14,41,0,3,1000000000,0
15,42,0,3,1000000000,0
16,43,0,3,1000000000,0
17,44,0,3,1000000000,0
18,45,0,3,1000000000,0
19,46,0,3,1000000000,0
23,47,0,4,1000000000,0
24,48,0,4,1000000000,0
25,49,0,4,1000000000,0
26,50,0,4,1000000000,0
27,51,0,4,1000000000,0
28,52,0,4,1000000000,0
29,53,0,4,1000000000,0
30,54,0,4,1000000000,0
31,55,0,4,1000000000,0
32,56,0,4,1000000000,0
33,57,0,4,1000000000,0
34,58,0,4,1000000000,0
8,35,0,4,1000000000,0
9,36,0,4,1000000000,0
10,37,0,4,1000000000,0
11,38,0,4,1000000000,0
12,39,0,4,1000000000,0
13,40,0,4,1000000000,0
14,41,0,4,1000000000,0
15,42,0,4,1000000000,0
16,43,0,4,1000000000,0
17,44,0,4,1000000000,0
18,45,0,4,1000000000,0
19,46,0,4,1000000000,0
23,47,0,5,1000000000,0
24,48,0,5,1000000000,0
25,49,0,5,1000000000,0
26,50,0,5,1000000000,0
27,51,0,5,1000000000,0
28,52,0,5,1000000000,0
29,53,0,5,1000000000,0
30,54,0,5,1000000000,0
31,55,0,5,1000000000,0
32,56,0,5,1000000000,0
33,57,0,5,1000000000,0
34,58,0,5,1000000000,0
8,35,0,5,1000000000,0
9,36,0,5,1000000000,0
10,37,0,5,1000000000,0
11,38,0,5,1000000000,0
12,39,0,5,1000000000,0
13,40,0,5,1000000000,0
14,41,0,5,1000000000,0
15,42,0,5,1000000000,0
16,43,0,5,1000000000,0
17,44,0,5,1000000000,0
18,45,0,5,1000000000,0
19,46,0,5,1000000000,0
23,47,0,6,1000000000,0
24,48,0,6,1000000000,0
25,49,0,6,1000000000,0
26,50,0,6,1000000000,0
27,51,0,6,1000000000,0
28,52,0,6,1000000000,0
29,53,0,6,1000000000,0
30,54,0,6,1000000000,0
31,55,0,6,1000000000,0
32,56,0,6,1000000000,0
33,57,0,6,1000000000,0
34,58,0,6,1000000000,0
8,35,0,6,1000000000,0
9,36,0,6,1000000000,0
10,37,0,6,1000000000,0
11,38,0,6,1000000000,0
12,39,0,6,1000000000,0
13,40,0,6,1000000000,0
14,41,0,6,1000000000,0
15,42,0,6,1000000000,0
16,43,0,6,1000000000,0
17,44,0,6,1000000000,0
18,45,0,6,1000000000,0
19,46,0,6,1000000000,0
23,47,0,7,1000000000,0
24,48,0,7,1000000000,0
25,49,0,7,1000000000,0
26,50,0,7,1000000000,0
27,51,0,7,1000000000,0
28,52,0,7,1000000000,0
29,53,0,7,1000000000,0
30,54,0,7,1000000000,0
31,55,0,7,1000000000,0
32,56,0,7,1000000000,0
33,57,0,7,1000000000,0
34,58,0,7,1000000000,0
8,35,0,7,1000000000,0
9,36,0,7,1000000000,0
10,37,0,7,1000000000,0
11,38,0,7,1000000000,0
12,39,0,7,1000000000,0
13,40,0,7,1000000000,0
14,41,0,7,1000000000,0
15,42,0,7,1000000000,0
16,43,0,7,1000000000,0
17,44,0,7,1000000000,0
18,45,0,7,1000000000,0
19,46,0,7,1000000000,0
23,47,0,8,1000000000,0
24,48,0,8,1000000000,0
25,49,0,8,1000000000,0
26,50,0,8,1000000000,0
27,51,0,8,1000000000,0
28,52,0,8,1000000000,0
29,53,0,8,1000000000,0
30,54,0,8,1000000000,0
31,55,0,8,1000000000,0
32,56,0,8,1000000000,0
33,57,0,8,1000000000,0
34,58,0,8,1000000000,0
8,35,0,8,1000000000,0
9,36,0,8,1000000000,0
10,37,0,8,1000000000,0
11,38,0,8,1000000000,0
12,39,0,8,1000000000,0
13,40,0,8,1000000000,0
14,41,0,8,1000000000,0
15,42,0,8,1000000000,0
16,43,0,8,1000000000,0
17,44,0,8,1000000000,0
18,45,0,8,1000000000,0
19,46,0,8,1000000000,0
23,47,0,9,1000000000,0
24,48,0,9,1000000000,0
25,49,0,9,1000000000,0
26,50,0,9,1000000000,0
27,51,0,9,1000000000,0
28,52,0,9,1000000000,0
29,53,0,9,1000000000,0
30,54,0,9,1000000000,0
31,55,0,9,1000000000,0
32,56,0,9,1000000000,0
33,57,0,9,1000000000,0
34,58,0,9,1000000000,0
8,35,0,9,1000000000,0
9,36,0,9,1000000000,0
10,37,0,9,1000000000,0
11,38,0,9,1000000000,0
12,39,0,9,1000000000,0
13,40,0,9,1000000000,0
14,41,0,9,1000000000,0
15,42,0,9,1000000000,0
16,43,0,9,1000000000,0
17,44,0,9,1000000000,0
18,45,0,9,1000000000,0
19,46,0,9,1000000000,0
23,47,0,10,1000000000,0
24,48,0,10,1000000000,0
25,49,0,10,1000000000,0
26,50,0,10,1000000000,0
27,51,0,10,1000000000,0
28,52,0,10,1000000000,0
29,53,0,10,1000000000,0
30,54,0,10,1000000000,0
31,55,0,10,1000000000,0
32,56,0,10,1000000000,0
33,57,0,10,1000000000,0
34,58,0,10,1000000000,0
8,35,0,10,1000000000,0
9,36,0,10,1000000000,0
10,37,0,10,1000000000,0
11,38,0,10,1000000000,0
12,39,0,10,1000000000,0
13,40,0,10,1000000000,0
14,41,0,10,1000000000,0
15,42,0,10,1000000000,0
16,43,0,10,1000000000,0
17,44,0,10,1000000000,0
18,45,0,10,1000000000,0
19,46,0,10,1000000000,0
23,47,0,11,1000000000,0
24,48,0,11,1000000000,0
25,49,0,11,1000000000,0
26,50,0,11,1000000000,0
27,51,0,11,1000000000,0
28,52,0,11,1000000000,0
29,53,0,11,1000000000,0
30,54,0,11,1000000000,0
31,55,0,11,1000000000,0
32,56,0,11,1000000000,0
33,57,0,11,1000000000,0
34,58,0,11,1000000000,0
8,35,0,11,1000000000,0
9,36,0,11,1000000000,0
10,37,0,11,1000000000,0
11,38,0,11,1000000000,0
12,39,0,11,1000000000,0
13,40,0,11,1000000000,0
14,41,0,11,1000000000,0
15,42,0,11,1000000000,0
16,43,0,11,1000000000,0
17,44,0,11,1000000000,0
18,45,0,11,1000000000,0
19,46,0,11,1000000000,0
8,59,0,0,9000000000,0
9,60,0,0,9000000000,0
10,61,0,0,9000000000,0
11,62,0,0,9000000000,0
12,63,0,0,9000000000,0
13,64,0,0,9000000000,0
14,65,0,0,9000000000,0
15,66,0,0,9000000000,0
16,67,0,0,9000000000,0
17,68,0,0,9000000000,0
18,69,0,0,9000000000,0
19,70,0,0,9000000000,0
23,71,0,0,9000000000,0
24,72,0,0,9000000000,0
25,73,0,0,9000000000,0
26,74,0,0,9000000000,0
27,75,0,0,9000000000,0
28,76,0,0,9000000000,0
29,77,0,0,9000000000,0
30,78,0,0,9000000000,0
31,79,0,0,9000000000,0
32,80,0,0,9000000000,0
33,81,0,0,9000000000,0
34,82,0,0,9000000000,0
8,59,0,1,9000000000,0
9,60,0,1,9000000000,0
10,61,0,1,9000000000,0
11,62,0,1,9000000000,0
12,63,0,1,9000000000,0
13,64,0,1,9000000000,0
14,65,0,1,9000000000,0
15,66,0,1,9000000000,0
16,67,0,1,9000000000,0
17,68,0,1,9000000000,0
18,69,0,1,9000000000,0
19,70,0,1,9000000000,0
23,71,0,1,9000000000,0
24,72,0,1,9000000000,0
25,73,0,1,9000000000,0
26,74,0,1,9000000000,0
27,75,0,1,9000000000,0
28,76,0,1,9000000000,0
29,77,0,1,9000000000,0
30,78,0,1,9000000000,0
31,79,0,1,9000000000,0
32,80,0,1,9000000000,0
33,81,0,1,9000000000,0
34,82,0,1,9000000000,0
8,59,0,2,9000000000,0
9,60,0,2,9000000000,0
10,61,0,2,9000000000,0
11,62,0,2,9000000000,0
12,63,0,2,9000000000,0
13,64,0,2,9000000000,0
14,65,0,2,9000000000,0
15,66,0,2,9000000000,0
16,67,0,2,9000000000,0
17,68,0,2,9000000000,0
18,69,0,2,9000000000,0
19,70,0,2,9000000000,0
23,71,0,2,9000000000,0
24,72,0,2,9000000000,0
25,73,0,2,9000000000,0
26,74,0,2,9000000000,0
27,75,0,2,9000000000,0
28,76,0,2,9000000000,0
29,77,0,2,9000000000,0
30,78,0,2,9000000000,0
31,79,0,2,9000000000,0
