hy,price_pf_id,value
4869.0,11,300.0
4869.0,12,300.0
4870.0,10,300.0
4870.0,11,300.0
4870.0,12,300.0
4871.0,10,300.0
4871.0,11,300.0
4871.0,12,300.0
4872.0,10,300.0
4872.0,11,300.0
4872.0,12,300.0
4873.0,10,300.0
4873.0,11,300.0
4873.0,12,300.0
4874.0,10,300.0
4874.0,11,300.0
4874.0,12,300.0
4875.0,10,300.0
4875.0,11,300.0
4875.0,12,300.0
4876.0,10,300.0
4876.0,11,300.0
4876.0,12,300.0
4877.0,10,300.0
4877.0,11,300.0
4877.0,12,300.0
4878.0,10,300.0
4878.0,11,300.0
4878.0,12,300.0
4879.0,10,300.0
4879.0,11,300.0
4879.0,12,300.0
4880.0,10,300.0
4880.0,11,300.0
4880.0,12,300.0
4881.0,10,300.0
4881.0,11,300.0
4881.0,12,300.0
4882.0,10,300.0
4882.0,11,300.0
4882.0,12,300.0
4883.0,10,300.0
4883.0,11,300.0
4883.0,12,300.0
4884.0,10,300.0
4884.0,11,300.0
4884.0,12,300.0
4885.0,10,300.0
4885.0,11,300.0
4885.0,12,300.0
4886.0,10,300.0
4886.0,11,300.0
4886.0,12,300.0
4887.0,10,300.0
4887.0,11,300.0
4887.0,12,300.0
4888.0,10,300.0
4888.0,11,300.0
4888.0,12,300.0
4889.0,10,300.0
4889.0,11,300.0
4889.0,12,300.0
4890.0,10,300.0
4890.0,11,300.0
4890.0,12,300.0
4891.0,10,300.0
4891.0,11,300.0
4891.0,12,300.0
4892.0,10,300.0
4892.0,11,300.0
4892.0,12,300.0
4893.0,10,300.0
4893.0,11,300.0
4893.0,12,300.0
4894.0,10,300.0
4894.0,11,300.0
4894.0,12,300.0
4895.0,10,300.0
4895.0,11,300.0
4895.0,12,300.0
4896.0,10,300.0
4896.0,11,300.0
4896.0,12,300.0
4897.0,10,300.0
4897.0,11,300.0
4897.0,12,300.0
4898.0,10,300.0
4898.0,11,300.0
4898.0,12,300.0
4899.0,10,300.0
4899.0,11,300.0
4899.0,12,300.0
4900.0,10,300.0
4900.0,11,300.0
4900.0,12,300.0
4901.0,10,300.0
4901.0,11,300.0
4901.0,12,300.0
4902.0,10,300.0
4902.0,11,300.0
4902.0,12,300.0
4903.0,10,300.0
4903.0,11,300.0
4903.0,12,300.0
4904.0,10,300.0
4904.0,11,300.0
4904.0,12,300.0
4905.0,10,300.0
4905.0,11,300.0
4905.0,12,300.0
4906.0,10,300.0
4906.0,11,300.0
4906.0,12,300.0
4907.0,10,300.0
4907.0,11,300.0
4907.0,12,300.0
4908.0,10,300.0
4908.0,11,300.0
4908.0,12,300.0
4909.0,10,300.0
4909.0,11,300.0
4909.0,12,300.0
4910.0,10,300.0
4910.0,11,300.0
4910.0,12,300.0
4911.0,10,300.0
4911.0,11,300.0
4911.0,12,300.0
4912.0,10,300.0
4912.0,11,300.0
4912.0,12,300.0
4913.0,10,300.0
4913.0,11,300.0
4913.0,12,300.0
4914.0,10,300.0
4914.0,11,300.0
4914.0,12,300.0
4915.0,10,300.0
4915.0,11,300.0
4915.0,12,300.0
4916.0,10,300.0
4916.0,11,300.0
4916.0,12,300.0
4917.0,10,300.0
4917.0,11,300.0
4917.0,12,300.0
4918.0,10,300.0
4918.0,11,300.0
4918.0,12,300.0
4919.0,10,300.0
4919.0,11,300.0
4919.0,12,300.0
4920.0,10,300.0
4920.0,11,300.0
4920.0,12,300.0
4921.0,10,300.0
4921.0,11,300.0
4921.0,12,300.0
4922.0,10,300.0
4922.0,11,300.0
4922.0,12,300.0
4923.0,10,300.0
4923.0,11,300.0
4923.0,12,300.0
4924.0,10,300.0
4924.0,11,300.0
4924.0,12,300.0
4925.0,10,300.0
4925.0,11,300.0
4925.0,12,300.0
4926.0,10,300.0
4926.0,11,300.0
4926.0,12,300.0
4927.0,10,300.0
4927.0,11,300.0
4927.0,12,300.0
4928.0,10,300.0
4928.0,11,300.0
4928.0,12,300.0
4929.0,10,300.0
4929.0,11,300.0
4929.0,12,300.0
4930.0,10,300.0
4930.0,11,300.0
4930.0,12,300.0
4931.0,10,300.0
4931.0,11,300.0
4931.0,12,300.0
4932.0,10,300.0
4932.0,11,300.0
4932.0,12,300.0
4933.0,10,300.0
4933.0,11,300.0
4933.0,12,300.0
4934.0,10,300.0
4934.0,11,300.0
4934.0,12,300.0
4935.0,10,300.0
4935.0,11,300.0
4935.0,12,300.0
4936.0,10,300.0
4936.0,11,300.0
4936.0,12,300.0
4937.0,10,300.0
4937.0,11,300.0
4937.0,12,300.0
4938.0,10,300.0
4938.0,11,300.0
4938.0,12,300.0
4939.0,10,300.0
4939.0,11,300.0
4939.0,12,300.0
4940.0,10,300.0
4940.0,11,300.0
4940.0,12,300.0
4941.0,10,300.0
4941.0,11,300.0
4941.0,12,300.0
4942.0,10,300.0
4942.0,11,300.0
4942.0,12,300.0
4943.0,10,300.0
4943.0,11,300.0
4943.0,12,300.0
4944.0,10,300.0
4944.0,11,300.0
4944.0,12,300.0
4945.0,10,300.0
4945.0,11,300.0
4945.0,12,300.0
4946.0,10,300.0
4946.0,11,300.0
4946.0,12,300.0
4947.0,10,300.0
4947.0,11,300.0
4947.0,12,300.0
4948.0,10,300.0
4948.0,11,300.0
4948.0,12,300.0
4949.0,10,300.0
4949.0,11,300.0
4949.0,12,300.0
4950.0,10,300.0
4950.0,11,300.0
4950.0,12,300.0
4951.0,10,300.0
4951.0,11,300.0
4951.0,12,300.0
4952.0,10,300.0
4952.0,11,300.0
4952.0,12,300.0
4953.0,10,300.0
4953.0,11,300.0
4953.0,12,300.0
4954.0,10,300.0
4954.0,11,300.0
4954.0,12,300.0
4955.0,10,300.0
4955.0,11,300.0
4955.0,12,300.0
4956.0,10,300.0
4956.0,11,300.0
4956.0,12,300.0
4957.0,10,300.0
4957.0,11,300.0
4957.0,12,300.0
4958.0,10,300.0
4958.0,11,300.0
4958.0,12,300.0
4959.0,10,300.0
4959.0,11,300.0
4959.0,12,300.0
4960.0,10,300.0
4960.0,11,300.0
4960.0,12,300.0
4961.0,10,300.0
4961.0,11,300.0
4961.0,12,300.0
4962.0,10,300.0
4962.0,11,300.0
4962.0,12,300.0
4963.0,10,300.0
4963.0,11,300.0
4963.0,12,300.0
4964.0,10,300.0
4964.0,11,300.0
4964.0,12,300.0
4965.0,10,300.0
4965.0,11,300.0
4965.0,12,300.0
4966.0,10,300.0
4966.0,11,300.0
4966.0,12,300.0
4967.0,10,300.0
4967.0,11,300.0
4967.0,12,300.0
4968.0,10,300.0
4968.0,11,300.0
4968.0,12,300.0
4969.0,10,300.0
4969.0,11,300.0
4969.0,12,300.0
4970.0,10,300.0
4970.0,11,300.0
4970.0,12,300.0
4971.0,10,300.0
4971.0,11,300.0
4971.0,12,300.0
4972.0,10,300.0
4972.0,11,300.0
4972.0,12,300.0
4973.0,10,300.0
4973.0,11,300.0
4973.0,12,300.0
4974.0,10,300.0
4974.0,11,300.0
4974.0,12,300.0
4975.0,10,300.0
4975.0,11,300.0
4975.0,12,300.0
4976.0,10,300.0
4976.0,11,300.0
4976.0,12,300.0
4977.0,10,300.0
4977.0,11,300.0
4977.0,12,300.0
4978.0,10,300.0
4978.0,11,300.0
4978.0,12,300.0
4979.0,10,300.0
4979.0,11,300.0
4979.0,12,300.0
4980.0,10,300.0
4980.0,11,300.0
4980.0,12,300.0
4981.0,10,300.0
4981.0,11,300.0
4981.0,12,300.0
4982.0,10,300.0
4982.0,11,300.0
4982.0,12,300.0
4983.0,10,300.0
4983.0,11,300.0
4983.0,12,300.0
4984.0,10,300.0
4984.0,11,300.0
4984.0,12,300.0
4985.0,10,300.0
4985.0,11,300.0
4985.0,12,300.0
4986.0,10,300.0
4986.0,11,300.0
4986.0,12,300.0
4987.0,10,300.0
4987.0,11,300.0
4987.0,12,300.0
4988.0,10,300.0
4988.0,11,300.0
4988.0,12,300.0
4989.0,10,300.0
4989.0,11,300.0
4989.0,12,300.0
4990.0,10,300.0
4990.0,11,300.0
4990.0,12,300.0
4991.0,10,300.0
4991.0,11,300.0
4991.0,12,300.0
4992.0,10,300.0
4992.0,11,300.0
4992.0,12,300.0
4993.0,10,300.0
4993.0,11,300.0
4993.0,12,300.0
4994.0,10,300.0
4994.0,11,300.0
4994.0,12,300.0
4995.0,10,300.0
4995.0,11,300.0
4995.0,12,300.0
4996.0,10,300.0
4996.0,11,300.0
4996.0,12,300.0
4997.0,10,300.0
4997.0,11,300.0
4997.0,12,300.0
4998.0,10,300.0
4998.0,11,300.0
4998.0,12,300.0
4999.0,10,300.0
4999.0,11,300.0
4999.0,12,300.0
5000.0,10,300.0
5000.0,11,300.0
5000.0,12,300.0
5001.0,10,300.0
5001.0,11,300.0
5001.0,12,300.0
5002.0,10,300.0
5002.0,11,300.0
5002.0,12,300.0
5003.0,10,300.0
5003.0,11,300.0
5003.0,12,300.0
5004.0,10,300.0
5004.0,11,300.0
5004.0,12,300.0
5005.0,10,300.0
5005.0,11,300.0
5005.0,12,300.0
5006.0,10,300.0
5006.0,11,300.0
5006.0,12,300.0
5007.0,10,300.0
5007.0,11,300.0
5007.0,12,300.0
5008.0,10,300.0
5008.0,11,300.0
5008.0,12,300.0
5009.0,10,300.0
5009.0,11,300.0
5009.0,12,300.0
5010.0,10,300.0
5010.0,11,300.0
5010.0,12,300.0
5011.0,10,300.0
5011.0,11,300.0
5011.0,12,300.0
5012.0,10,300.0
5012.0,11,300.0
5012.0,12,300.0
5013.0,10,300.0
5013.0,11,300.0
5013.0,12,300.0
5014.0,10,300.0
5014.0,11,300.0
5014.0,12,300.0
5015.0,10,300.0
5015.0,11,300.0
5015.0,12,300.0
5016.0,10,300.0
5016.0,11,300.0
5016.0,12,300.0
5017.0,10,300.0
5017.0,11,300.0
5017.0,12,300.0
5018.0,10,300.0
5018.0,11,300.0
5018.0,12,300.0
5019.0,10,300.0
5019.0,11,300.0
5019.0,12,300.0
5020.0,10,300.0
5020.0,11,300.0
5020.0,12,300.0
5021.0,10,300.0
5021.0,11,300.0
5021.0,12,300.0
5022.0,10,300.0
5022.0,11,300.0
5022.0,12,300.0
5023.0,10,300.0
5023.0,11,300.0
5023.0,12,300.0
5024.0,10,300.0
5024.0,11,300.0
5024.0,12,300.0
5025.0,10,300.0
5025.0,11,300.0
5025.0,12,300.0
5026.0,10,300.0
5026.0,11,300.0
5026.0,12,300.0
5027.0,10,300.0
5027.0,11,300.0
5027.0,12,300.0
5028.0,10,300.0
5028.0,11,300.0
5028.0,12,300.0
5029.0,10,300.0
5029.0,11,300.0
5029.0,12,300.0
5030.0,10,300.0
5030.0,11,300.0
5030.0,12,300.0
5031.0,10,300.0
5031.0,11,300.0
5031.0,12,300.0
5032.0,10,300.0
5032.0,11,300.0
5032.0,12,300.0
5033.0,10,300.0
5033.0,11,300.0
5033.0,12,300.0
5034.0,10,300.0
5034.0,11,300.0
5034.0,12,300.0
5035.0,10,300.0
5035.0,11,300.0
5035.0,12,300.0
5036.0,10,300.0
5036.0,11,300.0
5036.0,12,300.0
5037.0,10,300.0
5037.0,11,300.0
5037.0,12,300.0
5038.0,10,300.0
5038.0,11,300.0
5038.0,12,300.0
5039.0,10,300.0
5039.0,11,300.0
5039.0,12,300.0
5040.0,10,300.0
5040.0,11,300.0
5040.0,12,300.0
5041.0,10,300.0
5041.0,11,300.0
5041.0,12,300.0
5042.0,10,300.0
5042.0,11,300.0
5042.0,12,300.0
5043.0,10,300.0
5043.0,11,300.0
5043.0,12,300.0
5044.0,10,300.0
5044.0,11,300.0
5044.0,12,300.0
5045.0,10,300.0
5045.0,11,300.0
5045.0,12,300.0
5046.0,10,300.0
5046.0,11,300.0
5046.0,12,300.0
5047.0,10,300.0
5047.0,11,300.0
5047.0,12,300.0
5048.0,10,300.0
5048.0,11,300.0
5048.0,12,300.0
5049.0,10,300.0
5049.0,11,300.0
5049.0,12,300.0
5050.0,10,300.0
5050.0,11,300.0
5050.0,12,300.0
5051.0,10,300.0
5051.0,11,300.0
5051.0,12,300.0
5052.0,10,300.0
5052.0,11,300.0
5052.0,12,300.0
5053.0,10,300.0
5053.0,11,300.0
5053.0,12,300.0
5054.0,10,300.0
5054.0,11,300.0
5054.0,12,300.0
5055.0,10,300.0
5055.0,11,300.0
5055.0,12,300.0
5056.0,10,300.0
5056.0,11,300.0
5056.0,12,300.0
5057.0,10,300.0
5057.0,11,300.0
5057.0,12,300.0
5058.0,10,300.0
5058.0,11,300.0
5058.0,12,300.0
5059.0,10,300.0
5059.0,11,300.0
5059.0,12,300.0
5060.0,10,300.0
5060.0,11,300.0
5060.0,12,300.0
5061.0,10,300.0
5061.0,11,300.0
5061.0,12,300.0
5062.0,10,300.0
5062.0,11,300.0
5062.0,12,300.0
5063.0,10,300.0
5063.0,11,300.0
5063.0,12,300.0
5064.0,10,300.0
5064.0,11,300.0
5064.0,12,300.0
5065.0,10,300.0
5065.0,11,300.0
5065.0,12,300.0
5066.0,10,300.0
5066.0,11,300.0
5066.0,12,300.0
5067.0,10,300.0
5067.0,11,300.0
5067.0,12,300.0
5068.0,10,300.0
5068.0,11,300.0
5068.0,12,300.0
5069.0,10,300.0
5069.0,11,300.0
5069.0,12,300.0
5070.0,10,300.0
5070.0,11,300.0
5070.0,12,300.0
5071.0,10,300.0
5071.0,11,300.0
5071.0,12,300.0
5072.0,10,300.0
5072.0,11,300.0
5072.0,12,300.0
5073.0,10,300.0
5073.0,11,300.0
5073.0,12,300.0
5074.0,10,300.0
5074.0,11,300.0
5074.0,12,300.0
5075.0,10,300.0
5075.0,11,300.0
5075.0,12,300.0
5076.0,10,300.0
5076.0,11,300.0
5076.0,12,300.0
5077.0,10,300.0
5077.0,11,300.0
5077.0,12,300.0
5078.0,10,300.0
5078.0,11,300.0
5078.0,12,300.0
5079.0,10,300.0
5079.0,11,300.0
5079.0,12,300.0
5080.0,10,300.0
5080.0,11,300.0
5080.0,12,300.0
5081.0,10,300.0
5081.0,11,300.0
5081.0,12,300.0
5082.0,10,300.0
5082.0,11,300.0
5082.0,12,300.0
5083.0,10,300.0
5083.0,11,300.0
5083.0,12,300.0
5084.0,10,300.0
5084.0,11,300.0
5084.0,12,300.0
5085.0,10,300.0
5085.0,11,300.0
5085.0,12,300.0
5086.0,10,300.0
5086.0,11,300.0
5086.0,12,300.0
5087.0,10,300.0
5087.0,11,300.0
5087.0,12,300.0
5088.0,10,300.0
5088.0,11,300.0
5088.0,12,300.0
5089.0,10,300.0
5089.0,11,300.0
5089.0,12,300.0
5090.0,10,300.0
5090.0,11,300.0
5090.0,12,300.0
5091.0,10,300.0
5091.0,11,300.0
5091.0,12,300.0
5092.0,10,300.0
5092.0,11,300.0
5092.0,12,300.0
5093.0,10,300.0
5093.0,11,300.0
5093.0,12,300.0
5094.0,10,300.0
5094.0,11,300.0
5094.0,12,300.0
5095.0,10,300.0
5095.0,11,300.0
5095.0,12,300.0
5096.0,10,300.0
5096.0,11,300.0
5096.0,12,300.0
5097.0,10,300.0
5097.0,11,300.0
5097.0,12,300.0
5098.0,10,300.0
5098.0,11,300.0
5098.0,12,300.0
5099.0,10,300.0
5099.0,11,300.0
5099.0,12,300.0
5100.0,10,300.0
5100.0,11,300.0
5100.0,12,300.0
5101.0,10,300.0
5101.0,11,300.0
5101.0,12,300.0
5102.0,10,300.0
5102.0,11,300.0
5102.0,12,300.0
5103.0,10,300.0
5103.0,11,300.0
5103.0,12,300.0
5104.0,10,300.0
5104.0,11,300.0
5104.0,12,300.0
5105.0,10,300.0
5105.0,11,300.0
5105.0,12,300.0
5106.0,10,300.0
5106.0,11,300.0
5106.0,12,300.0
5107.0,10,300.0
5107.0,11,300.0
5107.0,12,300.0
5108.0,10,300.0
5108.0,11,300.0
5108.0,12,300.0
5109.0,10,300.0
5109.0,11,300.0
5109.0,12,300.0
5110.0,10,300.0
5110.0,11,300.0
5110.0,12,300.0
5111.0,10,300.0
5111.0,11,300.0
5111.0,12,300.0
5112.0,10,300.0
5112.0,11,300.0
5112.0,12,300.0
5113.0,10,300.0
5113.0,11,300.0
5113.0,12,300.0
5114.0,10,300.0
5114.0,11,300.0
5114.0,12,300.0
5115.0,10,300.0
5115.0,11,300.0
5115.0,12,300.0
5116.0,10,300.0
5116.0,11,300.0
5116.0,12,300.0
5117.0,10,300.0
5117.0,11,300.0
5117.0,12,300.0
5118.0,10,300.0
5118.0,11,300.0
5118.0,12,300.0
5119.0,10,300.0
5119.0,11,300.0
5119.0,12,300.0
5120.0,10,300.0
5120.0,11,300.0
5120.0,12,300.0
5121.0,10,300.0
5121.0,11,300.0
5121.0,12,300.0
5122.0,10,300.0
5122.0,11,300.0
5122.0,12,300.0
5123.0,10,300.0
5123.0,11,300.0
5123.0,12,300.0
5124.0,10,300.0
5124.0,11,300.0
5124.0,12,300.0
5125.0,10,300.0
5125.0,11,300.0
5125.0,12,300.0
5126.0,10,300.0
5126.0,11,300.0
5126.0,12,300.0
5127.0,10,300.0
5127.0,11,300.0
5127.0,12,300.0
5128.0,10,300.0
5128.0,11,300.0
5128.0,12,300.0
5129.0,10,300.0
5129.0,11,300.0
5129.0,12,300.0
5130.0,10,300.0
5130.0,11,300.0
5130.0,12,300.0
5131.0,10,300.0
5131.0,11,300.0
5131.0,12,300.0
5132.0,10,300.0
5132.0,11,300.0
5132.0,12,300.0
5133.0,10,300.0
5133.0,11,300.0
5133.0,12,300.0
5134.0,10,300.0
5134.0,11,300.0
5134.0,12,300.0
5135.0,10,300.0
5135.0,11,300.0
5135.0,12,300.0
5136.0,10,300.0
5136.0,11,300.0
5136.0,12,300.0
5137.0,10,300.0
5137.0,11,300.0
5137.0,12,300.0
5138.0,10,300.0
5138.0,11,300.0
5138.0,12,300.0
5139.0,10,300.0
5139.0,11,300.0
5139.0,12,300.0
5140.0,10,300.0
5140.0,11,300.0
5140.0,12,300.0
5141.0,10,300.0
5141.0,11,300.0
5141.0,12,300.0
5142.0,10,300.0
5142.0,11,300.0
5142.0,12,300.0
5143.0,10,300.0
5143.0,11,300.0
5143.0,12,300.0
5144.0,10,300.0
5144.0,11,300.0
5144.0,12,300.0
5145.0,10,300.0
5145.0,11,300.0
5145.0,12,300.0
5146.0,10,300.0
5146.0,11,300.0
5146.0,12,300.0
5147.0,10,300.0
5147.0,11,300.0
5147.0,12,300.0
5148.0,10,300.0
5148.0,11,300.0
5148.0,12,300.0
5149.0,10,300.0
5149.0,11,300.0
5149.0,12,300.0
5150.0,10,300.0
5150.0,11,300.0
5150.0,12,300.0
5151.0,10,300.0
5151.0,11,300.0
5151.0,12,300.0
5152.0,10,300.0
5152.0,11,300.0
5152.0,12,300.0
5153.0,10,300.0
5153.0,11,300.0
5153.0,12,300.0
5154.0,10,300.0
5154.0,11,300.0
5154.0,12,300.0
5155.0,10,300.0
5155.0,11,300.0
5155.0,12,300.0
5156.0,10,300.0
5156.0,11,300.0
5156.0,12,300.0
5157.0,10,300.0
5157.0,11,300.0
5157.0,12,300.0
5158.0,10,300.0
5158.0,11,300.0
5158.0,12,300.0
5159.0,10,300.0
5159.0,11,300.0
5159.0,12,300.0
5160.0,10,300.0
5160.0,11,300.0
5160.0,12,300.0
5161.0,10,300.0
5161.0,11,300.0
5161.0,12,300.0
5162.0,10,300.0
5162.0,11,300.0
5162.0,12,300.0
5163.0,10,300.0
5163.0,11,300.0
5163.0,12,300.0
5164.0,10,300.0
5164.0,11,300.0
5164.0,12,300.0
5165.0,10,300.0
5165.0,11,300.0
5165.0,12,300.0
5166.0,10,300.0
5166.0,11,300.0
5166.0,12,300.0
5167.0,10,300.0
5167.0,11,300.0
5167.0,12,300.0
5168.0,10,300.0
5168.0,11,300.0
5168.0,12,300.0
5169.0,10,300.0
5169.0,11,300.0
5169.0,12,300.0
5170.0,10,300.0
5170.0,11,300.0
5170.0,12,300.0
5171.0,10,300.0
5171.0,11,300.0
5171.0,12,300.0
5172.0,10,300.0
5172.0,11,300.0
5172.0,12,300.0
5173.0,10,300.0
5173.0,11,300.0
5173.0,12,300.0
5174.0,10,300.0
5174.0,11,300.0
5174.0,12,300.0
5175.0,10,300.0
5175.0,11,300.0
5175.0,12,300.0
5176.0,10,300.0
5176.0,11,300.0
5176.0,12,300.0
5177.0,10,300.0
5177.0,11,300.0
5177.0,12,300.0
5178.0,10,300.0
5178.0,11,300.0
5178.0,12,300.0
5179.0,10,300.0
5179.0,11,300.0
5179.0,12,300.0
5180.0,10,300.0
5180.0,11,300.0
5180.0,12,300.0
5181.0,10,300.0
5181.0,11,300.0
5181.0,12,300.0
5182.0,10,300.0
5182.0,11,300.0
5182.0,12,300.0
5183.0,10,300.0
5183.0,11,300.0
5183.0,12,300.0
5184.0,10,300.0
5184.0,11,300.0
5184.0,12,300.0
5185.0,10,300.0
5185.0,11,300.0
5185.0,12,300.0
5186.0,10,300.0
5186.0,11,300.0
5186.0,12,300.0
5187.0,10,300.0
5187.0,11,300.0
5187.0,12,300.0
5188.0,10,300.0
5188.0,11,300.0
5188.0,12,300.0
5189.0,10,300.0
5189.0,11,300.0
5189.0,12,300.0
5190.0,10,300.0
5190.0,11,300.0
5190.0,12,300.0
5191.0,10,300.0
5191.0,11,300.0
5191.0,12,300.0
5192.0,10,300.0
5192.0,11,300.0
5192.0,12,300.0
5193.0,10,300.0
5193.0,11,300.0
5193.0,12,300.0
5194.0,10,300.0
5194.0,11,300.0
5194.0,12,300.0
5195.0,10,300.0
5195.0,11,300.0
5195.0,12,300.0
5196.0,10,300.0
5196.0,11,300.0
5196.0,12,300.0
5197.0,10,300.0
5197.0,11,300.0
5197.0,12,300.0
5198.0,10,300.0
5198.0,11,300.0
5198.0,12,300.0
5199.0,10,300.0
5199.0,11,300.0
5199.0,12,300.0
5200.0,10,300.0
5200.0,11,300.0
5200.0,12,300.0
5201.0,10,300.0
5201.0,11,300.0
5201.0,12,300.0
5202.0,10,300.0
5202.0,11,300.0
5202.0,12,300.0
5203.0,10,300.0
5203.0,11,300.0
5203.0,12,300.0
5204.0,10,300.0
5204.0,11,300.0
5204.0,12,300.0
5205.0,10,300.0
5205.0,11,300.0
5205.0,12,300.0
5206.0,10,300.0
5206.0,11,300.0
5206.0,12,300.0
5207.0,10,300.0
5207.0,11,300.0
5207.0,12,300.0
5208.0,10,300.0
5208.0,11,300.0
5208.0,12,300.0
5209.0,10,300.0
5209.0,11,300.0
5209.0,12,300.0
5210.0,10,300.0
5210.0,11,300.0
5210.0,12,300.0
5211.0,10,300.0
5211.0,11,300.0
5211.0,12,300.0
5212.0,10,300.0
5212.0,11,300.0
5212.0,12,300.0
5213.0,10,300.0
5213.0,11,300.0
5213.0,12,300.0
5214.0,10,300.0
5214.0,11,300.0
5214.0,12,300.0
5215.0,10,300.0
5215.0,11,300.0
5215.0,12,300.0
5216.0,10,300.0
5216.0,11,300.0
5216.0,12,300.0
5217.0,10,300.0
5217.0,11,300.0
5217.0,12,300.0
5218.0,10,300.0
5218.0,11,300.0
5218.0,12,300.0
5219.0,10,300.0
5219.0,11,300.0
5219.0,12,300.0
5220.0,10,300.0
5220.0,11,300.0
5220.0,12,300.0
5221.0,10,300.0
5221.0,11,300.0
5221.0,12,300.0
5222.0,10,300.0
5222.0,11,300.0
5222.0,12,300.0
5223.0,10,300.0
5223.0,11,300.0
5223.0,12,300.0
5224.0,10,300.0
5224.0,11,300.0
5224.0,12,300.0
5225.0,10,300.0
5225.0,11,300.0
5225.0,12,300.0
5226.0,10,300.0
5226.0,11,300.0
5226.0,12,300.0
5227.0,10,300.0
5227.0,11,300.0
5227.0,12,300.0
5228.0,10,300.0
5228.0,11,300.0
5228.0,12,300.0
5229.0,10,300.0
5229.0,11,300.0
5229.0,12,300.0
5230.0,10,300.0
5230.0,11,300.0
5230.0,12,300.0
5231.0,10,300.0
5231.0,11,300.0
5231.0,12,300.0
5232.0,10,300.0
5232.0,11,300.0
5232.0,12,300.0
5233.0,10,300.0
5233.0,11,300.0
5233.0,12,300.0
5234.0,10,300.0
5234.0,11,300.0
5234.0,12,300.0
5235.0,10,300.0
5235.0,11,300.0
5235.0,12,300.0
5236.0,10,300.0
5236.0,11,300.0
5236.0,12,300.0
5237.0,10,300.0
5237.0,11,300.0
5237.0,12,300.0
5238.0,10,300.0
5238.0,11,300.0
5238.0,12,300.0
5239.0,10,300.0
5239.0,11,300.0
5239.0,12,300.0
5240.0,10,300.0
5240.0,11,300.0
5240.0,12,300.0
5241.0,10,300.0
5241.0,11,300.0
5241.0,12,300.0
5242.0,10,300.0
5242.0,11,300.0
5242.0,12,300.0
5243.0,10,300.0
5243.0,11,300.0
5243.0,12,300.0
5244.0,10,300.0
5244.0,11,300.0
5244.0,12,300.0
5245.0,10,300.0
5245.0,11,300.0
5245.0,12,300.0
5246.0,10,300.0
5246.0,11,300.0
5246.0,12,300.0
5247.0,10,300.0
5247.0,11,300.0
5247.0,12,300.0
5248.0,10,300.0
5248.0,11,300.0
5248.0,12,300.0
5249.0,10,300.0
5249.0,11,300.0
5249.0,12,300.0
5250.0,10,300.0
5250.0,11,300.0
5250.0,12,300.0
5251.0,10,300.0
5251.0,11,300.0
5251.0,12,300.0
5252.0,10,300.0
5252.0,11,300.0
5252.0,12,300.0
5253.0,10,300.0
5253.0,11,300.0
5253.0,12,300.0
5254.0,10,300.0
5254.0,11,300.0
5254.0,12,300.0
5255.0,10,300.0
5255.0,11,300.0
5255.0,12,300.0
5256.0,10,300.0
5256.0,11,300.0
5256.0,12,300.0
5257.0,10,300.0
5257.0,11,300.0
5257.0,12,300.0
5258.0,10,300.0
5258.0,11,300.0
5258.0,12,300.0
5259.0,10,300.0
5259.0,11,300.0
5259.0,12,300.0
5260.0,10,300.0
5260.0,11,300.0
5260.0,12,300.0
5261.0,10,300.0
5261.0,11,300.0
5261.0,12,300.0
5262.0,10,300.0
5262.0,11,300.0
5262.0,12,300.0
5263.0,10,300.0
5263.0,11,300.0
5263.0,12,300.0
5264.0,10,300.0
5264.0,11,300.0
5264.0,12,300.0
5265.0,10,300.0
5265.0,11,300.0
5265.0,12,300.0
5266.0,10,300.0
5266.0,11,300.0
5266.0,12,300.0
5267.0,10,300.0
5267.0,11,300.0
5267.0,12,300.0
5268.0,10,300.0
5268.0,11,300.0
5268.0,12,300.0
5269.0,10,300.0
5269.0,11,300.0
5269.0,12,300.0
5270.0,10,300.0
5270.0,11,300.0
5270.0,12,300.0
5271.0,10,300.0
5271.0,11,300.0
5271.0,12,300.0
5272.0,10,300.0
5272.0,11,300.0
5272.0,12,300.0
5273.0,10,300.0
5273.0,11,300.0
5273.0,12,300.0
5274.0,10,300.0
5274.0,11,300.0
5274.0,12,300.0
5275.0,10,300.0
5275.0,11,300.0
5275.0,12,300.0
5276.0,10,300.0
5276.0,11,300.0
5276.0,12,300.0
5277.0,10,300.0
5277.0,11,300.0
5277.0,12,300.0
5278.0,10,300.0
5278.0,11,300.0
5278.0,12,300.0
5279.0,10,300.0
5279.0,11,300.0
5279.0,12,300.0
5280.0,10,300.0
5280.0,11,300.0
5280.0,12,300.0
5281.0,10,300.0
5281.0,11,300.0
5281.0,12,300.0
5282.0,10,300.0
5282.0,11,300.0
5282.0,12,300.0
5283.0,10,300.0
5283.0,11,300.0
5283.0,12,300.0
5284.0,10,300.0
5284.0,11,300.0
5284.0,12,300.0
5285.0,10,300.0
5285.0,11,300.0
5285.0,12,300.0
5286.0,10,300.0
5286.0,11,300.0
5286.0,12,300.0
5287.0,10,300.0
5287.0,11,300.0
5287.0,12,300.0
5288.0,10,300.0
5288.0,11,300.0
5288.0,12,300.0
5289.0,10,300.0
5289.0,11,300.0
5289.0,12,300.0
5290.0,10,300.0
5290.0,11,300.0
5290.0,12,300.0
5291.0,10,300.0
5291.0,11,300.0
5291.0,12,300.0
5292.0,10,300.0
5292.0,11,300.0
5292.0,12,300.0
